tassel#n. 流苏，穗#5tAsl
vessel#n. 血管，容器，船只#5vesl
pastel#n. 彩色粉笔画，柔和的色彩#pAs5tel
duel#n. 决斗#5dju(:)El
gavel#n. （法官所用的）槌，小木槌 #5gAvl
navel#n. 肚脐，中心点，脐带#5neivl
gravel#n. 碎石，砂砾#5grAvEl
unravel#v. 解开，拆散#Qn5rAvl
shrivel#v. （使）皱缩，干涸，枯萎 #5Frivl
hovel#n. 茅舍，肮脏的小屋#5hQvl
shovel#n. 铲子、铁锨v. 铲#5FQvl
grovel#v. 摇尾乞怜，奴颜婢膝#5grCvl
trowel#n. 泥刀，小铲子#5trBuEl
flail#n. 连枷（打谷工具）v. 打，打击 #fleil
blackmail#n./v. 敲诈，勒索#5blAkmeil
rail#n. 栏杆，铁轨v. 咒骂，猛烈指责 #reil
frail#adj. 脆弱的，不坚实的#freil
assail#v. 抨击，猛攻#E5seil
bobtail#n. 截短的#5bCbteil
retail#n./v. 零售#5ri:teil
quail#v. 畏惧，颤抖#kweil
quail#n. 漂亮姑娘#kweil
travail#n. 艰苦劳动，痛苦#5trAveil
prevail#v. 战胜，盛行#pri5veil
wail#v. 哀号，痛哭#weil
codicil#n. 遗嘱的附录，附加条款#5koudisil
stencil#n. （用以刻写图案，文字的）模板v. 用模板刻写 #5stensil
nonpareil#n./adj. 无匹敌的（人）#5nCnpErEl7 5nRnpE5reil
recoil#v. 退却，退缩#ri5kCil
foil#n. 钝剑，箔，锡箔纸#fCil
foil#v. 阻挠#fCil
turmoil#n. 混乱，骚乱#5tE:mCil
despoil#v. 夺取，抢夺#di5spCil
roil#v. 搅浑，激怒#rCil
broil#n./v. 烤，烧，争吵，怒骂#brCil
embroil#v. 牵连，卷入纠纷#im5brCil
soil#n./v. 弄脏，污损#sCil
topsoil#n. 表层土#5tCpsRil
assoil#v. 赦免，释放，补偿，赎#E5sCil
toil#n./v. 辛苦，辛勤劳作#tCil
peril#n. 危险#5peril
imperil#v. 使陷于危险中，危及#im5peril
utensil#n. 工具，（厨房）用具#ju:5tensl
tranquil#adj. 宁静的，安静的#5trANkwil
cavil#v. 挑毛病，吹毛求疵#5kAvl
daredevil#n./adj. 胆大的（人），冒失的（人） #5deEdevl
anvil#n. 铁砧#5Anvil
mothball#n. 卫生球#5mCWbR:l
pitfall#n. 陷阱，未料到的危险或困难 #5pitfC:l
gall#n. 胆汁（bile），怨恨（hatred）#gC:l
spall#n. 裂片，碎片（尤指石头）#spC:l
thrall#n. 奴隶，农奴#WrC:l
enthrall#v. 迷惑，迷住#in5WrCl
forestall#v. 先发制人，预先阻止#fC:5stR:l
stonewall#v. 阻碍议事，妨碍#stoun5wC:l
fell#n. 兽皮，v. 砍伐#fel
pell-mell#adv. 混乱地，匆促地#
spell#n. 连续的一段时间，一阵子#spel
quell#v. 制止、镇压#kwel
swell#v. 肿胀，肿大 n. （人）丰满 #swel
treadmill#n. 踏车，单调乏味的工作#5tredmil
rill#n. 小河#ril
grill#v. 烤，烤问，n. 烤架#gril
shrill#adj. 尖锐的、剌耳的#Fril
sill#n. 基石，门槛，窗台#sil
instill#v. 滴注，逐渐灌输#in5stil
quill#n. （豪猪等动物的）刺#kwil
swill#v. 冲洗，痛饮#swil
loll#v. 懒洋洋地坐或卧#lCl
knoll#n. 小圆丘#nEul
scroll#n. 卷轴，纸卷，画卷#skrEul
droll#adj. 古怪的，好笑的#drEul
stroll#v. 漫步，闲逛#strEul
gull#n. 海鸥，v. 欺骗#gQl
hull#n. 外壳，荚，船身#hQl
skull#n. 头盖骨，脑壳#skQl
idyll#n. 田园生活，田园诗#
gambol#n. 雀跃，嬉戏#5gAmbl
protocol#n. 外交礼节#5prEutEkCl
idol#n. 神像、偶像#5Bidl
tomfool#n. 傻瓜，大笨蛋#5tCm5fu:l
spool#n.（缠录音带等的）卷盘（轴）#spu:l
drool#v. 流口水，胡说#dru:l
carol#n. 赞美诗，颂歌#5kArEl
parol#n. 口头言词 adj. 口头的#pE5roul
folderol#n. 不值钱的东西，无聊的话 #5fCldErRl
parasol#n. （女用）阳伞#pArE5sCl
pistol#n. 手枪#5pistl
extol#v. 赞美#iks5tCl
snarl#n./v. 纠缠，混乱#snB:l
swirl#n./v. 旋转，漩涡#swE:l
twirl#v. 旋转，急转#twE:l
unfurl#v. 打开，展开#Qn5fE:l
hurl#v. 用力投掷#hE:l
churl#n. 粗鄙之人#tFE:l
knurl#n. 硬节，小隆起物#nE:l
overhaul#n./v. 彻底检查，大修#ouvE5hC:l
maul#v. 撕裂皮肉，伤害#mCl
gleeful#adj. 欢乐的，欣喜的#5gli:fl
baleful#adj. 邪恶的，恶意的#5beilful
thimbleful#n. （酒等的）极少量#5Wimblful
doleful#adj. 忧愁的，消沉的#5dEulful
baneful#adj. 有害的，致祸的#5beinful
woeful#adj. 悲伤的#5wouful
ireful#adj. 愤怒的#5BiEful
direful#adj. 可怕的，可怖的#5dBiEful
reposeful#adj. 安静的，宁静的#ri5pouzful
grateful#adj. 感激的#5greitful
rueful#adj. 后悔的，遗憾的#5ru:ful
bashful#adj. 害羞的，羞怯的#5bAFful
willful#adj. 任性的，故意的#5wilfEl
brimful#adj.充满的、盈满的#5brim5ful
disdainful#adj. 鄙视的#dis5deinful
mournful#adj. 悲伤的#5mC:nful
tactful#adj. 圆滑的，机敏的#5tAktful
fretful#adj. 烦躁的#5fretful
fitful#adj. 不安的#5fitful
mogul#n. 显要人物，权势之人#
annul#v. 宣告无效，取消#E5nQl
foul#adj. 恶臭的，邪恶的v. 弄脏n. （体育等）犯规 #fBul
awl#n. （钻皮革的）尖钻#C:l
bawl#v. 大叫，大喊#bC:l
shawl#n. （妇女用）披肩，围巾#FC:l
brawl#n./v. 争吵，打架#brC:l
scrawl#v. 潦草地写，乱涂#skrC:l
drawl#v. 慢吞吞说，拉长腔调说#drC:l
sprawl#n./v. 伸展手足而卧，懒散地躺 #sprC:l
trawl#n. 拖网，v. 用拖网捕鱼，搜罗#trC:l
owl#n. 猫头鹰#Bul
scowl#n. 皱眉，怒视，愁容#skBul
howl#v. 吠，咆哮，大声哭#hBul
growl#v. （动物）咆哮，吼叫#grBul
sibyl#n. 女预言家，女先知#5sibil
salaam#n. 敬礼，致敬#sE5lB:m
macadam#n. （铺路用的）碎石，碎石路 #mE5kAdEm
beam#n. (房屋等)大梁，光线#bi:m
gleam#n. 亮光，闪光，v. 发闪光#gli:m
ream#n. 令（纸张的张数单位）#ri:m
seam#n. 缝、接缝#si:m
amalgam#n. 混合物#E5mAlgEm
sham#n. 假货，虚假，v. 伪装#FAm
logjam#n. 浮木阻塞，僵局#5lCgdVAm
clam#n. 蛤，蚶#klAm
bedlam#n. 疯人院，喧闹#5bedlEm
loam#n. 沃土#loum
cram#v. 填塞，塞满#krAm
scram#v. 紧急刹车，逃跑#skrAm
epigram#n. 警句，讽刺短诗#5epigrAm
fogram#n. 守旧的人#5fougrEm
cryptogram#n. 暗号，密码#5kriptEgrAm
deem#v. 认为，视为#di:m
redeem#v. 赎罪，实践（诺言）#ri5di:m
preem#n. （电影）的初次上演#
teem#v. 充满，到处都是v. 倾盆大雨 #ti:m
gem#n. 宝石，珠宝#dVem
stratagem#n. 谋略，策略#5strAtidVEm
hem#n. （衣服或裙子的）褶边#hem
anthem#n. 圣歌，赞美歌#5AnWEm
mayhem#n. 严重伤害罪，混乱#5mei5hem
requiem#n. 安魂弥撒#5ri:kwiem
emblem#n. 象征，标志#5emblEm
totem#n. 图腾，崇拜物#5toutEm
stem#n. （植物的）茎，叶柄v. 阻止，遏制（水流等） #stem
paradigm#n. 范例#5pArEdBim
acclaim#v. 欢呼，称赞#E5kleim
declaim#v. 高谈阔论，雄辩，大声说 #di5kleim
reclaim#v. 纠正，开垦（土地）#ri5kleim
disclaim#v. 放弃权利，拒绝承认#dis5klem
maim#v. 使残废#meim
whim#n. 多变，怪念头#wim
brim#n. （杯）边，缘v. 盈满#brim
overbrim#v. 溢出，满出#5ouvE5brim
interim#n. 过渡时期 adj. 暂时的#5intErim
grim#adj. 冷酷的，可怕的#grim
pilgrim#n. 朝圣客，香客#5pilgrim
prim#adj. 端庄的，整洁的#prim
trim#v. 修剪，adj. 井井有条的#trim
vim#n. 精力，活力#vim
maxim#n. 格言，普遍真理#5mAksim
balm#n. 香油，药膏#bB:m
psalm#n. 赞美诗，圣诗#sB:m
qualm#n. 疑惧，紧张不安#kwC:m
elm#n. 榆树#elm
helm#n. 舵，驾驶盘#helm
whelm#v. 用…覆盖，淹没#5hwelm
overwhelm#v. 泛滥，压倒#EuvE5hwelm
fathom#n. 英寸（量水深，等于1.8米）v. 彻底明白，了解#5fATEm
axiom#n. 公理，定理#5AksiEm
phenom#n. 好东西，红人#fi5nCm
venom#n. 毒液，恶毒，痛恨#5venEm
loom#n. 织布机v. 隐约出现#lu:m
gloom#n. 黑暗，忧郁#glu:m
groom#n. 马夫，新郎#gru(:)m
ballroom#n. 大舞厅#5bC:lru:m
pogrom#n. 大屠杀#5pCgrEm
maelstrom#n. 大漩涡，灾祸#5meilstrEm
ransom#n. 赎金，赎身，v. 赎回，解救 #5rAnsEm
disembosom#v. 透露，说出#disim5buzEm
lissom#adj. 姿态优雅的，柔软的，敏捷的 #
phantom#n. 鬼怪，幽灵，幻象#5fAntEm
buxom#adj. 体态丰满的#5bQksEm
lukewarm#adj. 微温的，不热心的#5lu:kwC:m
swarm#n. （蜜蜂）一群，一群（人） #swC:m
swarm#v. 攀爬#swC:m
pachyderm#n. 厚皮动物，厚脸皮的人 #5pAkEdE:m
squirm#v. 蠕动，扭曲#skE:m
transform#v. 将…变形，变化#trAns5fC:m
norm#n. 规范，准则#nC:m
sarcasm#n. 讥讽，讽刺，嘲笑#5sB:kAzEm
chasm#n. 深渊，大差别，代沟#tFAzEm
spasm#n. 痉挛，抽筋#5spAzEm
solecism#n. 文法错误，举止失礼#5sClisizm
cynicism#n. 愤世嫉俗，犬儒主义#5sinisizm
stoicism#n. 坚忍克己#5stouisizEm
empiricism#n. 经验主义#em5pirisizEm
fanaticism#n. 狂热盲信#fE5nAtisizm
eclecticism#n. 折衷主义#ek5lektisizm
asceticism#n. 禁欲主义#E5setisizm
monasticism#n. 修道生活，禁欲主义#mE5nAstisizm
exorcism#n. 驱鬼，伏魔#5eksC:sizEm
methodism#n. 卫理公会派，墨守成规者#5meWEdizm
theism#n. 一神论，有神论#5Wi:izm
atheism#n. 无神论，不信神#5eiWiizm
neologism#n. 新字，新义#ni:5ClEdVizm
schism#n. 组织分裂#5sizEm
sophism#n. 诡辩#5sCfizm
cannibalism#n. 同类相食，食人#5kAnibElizm
vandalism#n. （对公物）恶意破坏#5vAndlizm
pugilism#n. 拳击，搏击#5pju:dVilizm
nihilism#n. 虚无主义，无政府主义#5nBiilizm
metabolism#n. 新陈代谢#mE5tAblizEm
mongolism#n. 先天白痴#mCN5goulizm
sciolism#n. 一知半解的学问#5sBiElizm
botulism#n. 食物中毒#5bCtFElizm
euphemism#n. 婉言，委婉的说法#5ju:fEmizm
optimism#n. 乐观主义#5Cptimizm
paganism#n. 异教（信仰）#5peigEnizm
organism#n. 生物，有机体#5C:gEnizEm
nanism#n. 矮小#5neinizm
chauvinism#n. 沙文主义，盲目爱国主义#5Fouvinizm
hedonism#n. 享乐主义，享乐#5hi:dEnizEm
antagonism#n. 对抗，敌对#An5tAgEnizm
exhibitionism#n. 出风头主义#eksi5biFEnizm
mammonism#n. 拜金主义#5mAmEnizm
anachronism#n. 年代错误，落伍之物#E5nAkrEnizEm
daltonism#n. 先天性色盲，红绿色盲#5dC:ltEnizm
jingoism#n. 沙文主义，侵略主义#
malapropism#n. 字的误用#5mAlEprCpizEm
plagiarism#n. 剽窃，抄袭#5pleidVjErizm
aphorism#n. 格言#5AfErizEm
narcissism#n. 自恋，自爱#nB:5sisizm
pragmatism#n. 实用主义#5prAgmEtizm
astigmatism#n. 散光#As5tigmEtizm
automatism#n. 无意识行动(如梦游)#C:5tRmEtizm
mimetism#n. 拟态#5mimitizEm
magnetism#n. 磁性，吸引力#5mAgnitizEm
elitism#n. 精英论，优秀人士统治#ei5litizm
patriotism#n. 爱国主义，爱国心#5pAtriEtizm
nepotism#n. 裙带关系#5nepEtizm
despotism#n. 专制，暴政#5despEtizEm
autism#n. 孤独症，自我中心主义#5C:tizm
cliquism#n. 小集团主义#5kli:kizm
truism#n. 自明之理，真理#5tru:izm
altruism#n. 利他主义，不自私#5AltruizEm
atavism#n. 隔代遗传，祖型再现#5AtEvizEm
recidivism#n. 累犯，重犯#ri5sidivizm
cronyism#n. 任人唯亲#
macrocosm#n. 宇宙，宏观世界#5mAkrEkCzm
cataclysm#n. 剧变，灾难（常指大洪水或地震） #5kAtEklizEm
paroxysm#n. 突发，阵发#5pArEksizEm
bum#v. 流浪，乞讨，adj. 差劲的#bQm
modicum#n. 少量#5mCdikEm
scum#n. 泡沫，社会渣滓#skQm
addendum#n. 补遗，附录 （复：addenda） #E5dendEm
corrigendum#n. 应改正的错误，正误表#kB:idVendEm
linoleum#n. 油毡#li5nEuljEm
succedaneum#n. 代替人，代用品#sQksi5deiniEm
chum#n. 好朋友，同伴#tFQm
calcium#n. 钙#5kAlsiEm
medium#n. 媒介，（细菌等）生存环境#5mi:djEm
tedium#n. 单调乏味#5ti:diEm
compendium#n. 简要，概略#kEm5pendiEm
latifundium#n. 大庄园，大地产#5lAti5fQndiEm
odium#n. 憎恶，反感#5oudiEm
podium#n. 讲坛，指挥台#5pEudjEm
florilegium#n. 选集，花谱#flC:ri5li:dViEm
premium#n. 保险费，奖金#5pri:mjEm
encomium#n. 赞颂，颂辞#en5koumjEm
aluminium#n. 铝#Alju5minjEm
pandemonium#n. 喧嚣，大混乱#5pAndi5mounjEm
honorarium#n. 酬劳金，谢礼#CnE5reEriEm
sanatarium#n. 疗养院，休养所#5sAnE5tAriEm
equilibrium#n. 平衡#i:kwi5libriEm
opprobrium#n. 恶名声，侮辱#E5proubriEm
delirium#n. 精神错乱，发狂#di5liriEm
emporium#n. 商场，商业中心#em5pC:riEm
moratorium#n. 停止偿付，禁止#mB:E5tC:riEm
symposium#n. 专题讨论家，研讨会#sim5pEuzjEm
colloquium#n. 学术讨论会#kE5loukwiEm
trapezium#n. 梯形，不规则四边形#trE5pi:ziEm
glum#adj. 闷闷不乐的，阴郁的，#glQm
pabulum#n. 食物，精神食粮#5pAbjulEm
vinculum#n. 纽带，联系#5viNkjulEm
pendulum#n. 摆，钟摆#5pendjulEm
asylum#n. 避难所，庇护所#E5sBilEm
mum#adj. 沉默的，无言的#mQm
chrysanthemum#n. 菊，菊花#kri5sAntFEmEm
optimum#adj. 最好的，最有利的#5CptimiEm
optimum#n. （生长繁殖的)最佳条件#5CptimiEm
plenum#n. 充实，全体会议#5pli:nEm
sphagnum#n. 冰苔，水藓#5sfAgnEm
interregnum#n. 无王时期，无人统治#intE5regnEm
cerebrum#n. 大脑#5serEbrEm
fulcrum#n. 杠杆支点，支柱#5fQlkrEm
humdrum#adj. 单调的，乏味的#5hQmdrQm
conundrum#n. 谜语#kE5nQndrEm
decorum#n. 礼节，礼貌#di5kC:rEm
theorum#n. 定理，原理 #
forum#n. 辩论的场所，讲坛#5fC:rEm
spectrum#n. 光谱，范围#5spektrEm
tantrum#n. 勃然大怒，脾气发作#5tAntrEm
strum#v. （漫不经心地）弹奏#strQm
nostrum#n. 秘方药，民间流传的药#5nCstrEm
rostrum#n. 讲坛#5rCstrEm
desideratum#n. 必需品，要求#dizidE5reitEm
stratum#n. 地层，社会阶层#5streitEm
substratum#n. 基础，根据#5sQb5strB:tEm
dictum#n. 格言、声明#5diktEm
sanctum#n. 圣地，密室#5sANktEm
arboretum#n. 植物园#B:bE5ri:tEm
quantum#n. 定量#5kwCntEm
momentum#n. 推进力，势头#mou5mentEm
factotum#n. 杂役，听差#fAk5toutEm
pseudonym#n. 假名，笔名#5psju:dEnim
acronym#n. 首字母简略词，简称#5AkrEnim
exurban#adj. 城市远郊的#ek5sE:bEn7 eg5z-
pecan#n. 美洲山核桃树#pi5kAn
harridan#n. 凶恶的老妇，老巫婆#5hAridEn
randan#n. 欢闹，狂欢#rAn5dAn
paean#n. 赞美歌，颂歌#5pi:En
cetacean#adj. 鲸的，鲸类的#si5teiFEn
crustacean#n. 甲壳类动物#krQs5teiFiEn
lean#v. 倾斜，斜靠 adj. 瘦骨嶙峋的 #li:n
glean#v. 拾落穗，收集（材料等）#gli:n
demean#v. 贬抑，降低#di5mi:n
subterranean#adj. 地下的#5sQbtE5reinjEn
terpsichorean#adj. 舞蹈的#5tE:psikE5ri:En
epicurean#adj. 好享乐的，享乐主义的 #epikju5ri:En
empyrean#n. 天空、天神居处#empBi5ri:En
protean#adj. 变化多端的，多才多艺的 #5proutiEn
procrustean#adj. 强求一致的#prou5krQstiEn
wean#n. 断奶，戒掉#wi:n
pagan#n. 没有宗教信仰的人，异教徒 #5peigEn
cardigan#n. 羊毛上衣，羊毛衫#5kCdigEn
hooligan#n. 流氓，歹徒#5hu:ligEn
leviathan#n. 大海兽，巨大之物#5livBiEWEn
patrician#n. 贵族#pE5triFEn
dietician#n. 营养学家#5dBiE5tiFn
median#adj. 中间的，n. （三角形）中线 #5mi:diEn
quotidian#adj. 每日的，平凡的#kwC5tidiEn
custodian#n. 管理员，监护人#kQs5tC:diEn
plebeian#n./adj. 平民，平民的#pli5bi(:)En
ruffian#n. 恶棍，歹徒 adj. 残暴的#5rQfjEn
bacchanalian#adj. 狂欢的，行为放纵的#bAkE5neiljEn
reptilian#adj. 爬虫类的，卑下的#rep5tiliEn
civilian#n. 平民#si5viljEn
simian#adj. 猿的、猴的 n. 类人猴#5simiEn
draconian#adj. 严峻的，苛刻的#drE5kounjEn7 drei-
utopian#adj. 乌托邦式的，梦想的#ju:5toupiEn
thespian#adj. 戏剧的，演戏的#5WespiEn
abecedarian#adj. 字母的，初步的n. 初学者 #eibi:si:5deEriEn
octogenarian#n. 八十～八十九岁的人#CktEdVE5neEriEn
valetudinarian#n. 体弱的人，过份担心生病的人 #
disciplinarian#n. 严行纪律的人，严师#disipli5neEriEn
riparian#adj. 河边的，湖滨的#ri5peEriEn
proletarian#n./adj. 无产阶级(的)#proulE5teEriEn
egalitarian#adj. 主张人人平等的#igAli5teEriEn
totalitarian#adj. 极权主义的#tEutAli5teEriEn
utilitarian#adj. 功利的，实利的#ju:tili5teEriEn
stentorian#adj. （指声音）极响亮的#sten5tC:riEn
pedestrian#adj. 徒步的，缺乏想像的 n. 行人 #pi5destriEn
fustian#n. 空洞的话，无意义的高调 #5fQstiEn
lilliputian#adj. 小人国的，气量小的#lilE5pju:FjEn
antediluvian#adj. 史前的，陈旧的#5Antidi5lu:viEn
henchman#n. 亲信，心腹#5hentFmEn
liman#n. 河口，江河入海处#
yeoman#n. 自耕农，乡下人#5jEumEn
herdsman#n. 牧人#5hE:dzmEn
talisman#n. 避邪物，护身符#5tAlizmEn
helmsman#n. 舵手#5helmzmEn
stuntman#n. 特技演员#
inhuman#adj. 残忍的#in5hju:mEn
layman#n. 普通信徒，门外汉#5leimEn
moan#n./v. （痛苦的）呻吟，（不满的）抱怨 #mEun
roan#n. 杂色马#rEun
pan#v. 严厉批评 n. 平底锅#pAn
trepan#n. 计谋，陷阱#tri5pAn
partisan#n. 党派支持者，郎中，骗子#pB:ti5zAn
spartan#adj. 简朴的，刻苦的#5spB:tn
gargantuan#adj. 巨大的，庞大的#gB:5gAntFuEn
wan#adj. 虚弱的，病态的#wCn
unbidden#adj. 未经请求的，未经邀请的 #Qn5bidn
downtrodden#adj. 被压制的#
sodden#adj. 浸透了的#5sCdn
embolden#v. 鼓励，给…壮胆#im5bouldn
warden#n. 看守人，管理员#5wC:dn
hoyden#n. 粗野的女孩，野丫头#5hCidn
sheen#n. 光辉，光泽#Fi:n
keen#v. 痛哭#ki:n
careen#v. 把船倾倒，倾倒，歪靠#kE5ri:n
preen#v. 整理羽毛，(人)打扮修饰#pri:n
umpteen#adj. 大量的#5Qmp5ti:n
antigen#n. 抗原（注射于动物体内，能使之产生抗体的物质）#5AntEdVEn
hyphen#n. 连字号，即“-”#5hBifEn
heathen#n. 异教徒，不信教的人#5hi:TEn
lien#n. 扣押权，留置权#5li:En
mien#n. 风采，态度#mi:n
ken#n. 知识，眼界#ken
slacken#v. （使）松弛，放松#5slAkEn
liken#v. 把…比作，比拟#5lBikEn
hearken#v. 倾听#5hB:kEn
crestfallen#adj. 挫败的，失望的#5kreistfC:lEn
pollen#n. 花粉#5pClin
sullen#adj. 忧郁的，不高兴的#5sQlEn
gravamen#n. 冤情，委屈#grE5veimen
specimen#n. 样品，标本#5spesimin
regimen#n. 养生法，生活规则#5redVEmen
omen#n. 征兆、预兆#5Eumen
abdomen#n. 腹，下腹（胸部到腿部的部份） #5AbdEmen
cognomen#n. 姓，绰号#kCg5noumEn
germen#n. 幼芽，子房#5dVE:men
acumen#n. 敏锐，明智#E5kju:mEn
energumen#n. 狂热的人#5enE:5gju:men
pen#n. 围栏，监禁#pen
dampen#v. （使）潮湿，使沮丧，泼凉水 #5dAmpEn
siren#n. 汽笛，警报器#5sBiErin
barren#adj. 不孕的，贫瘠的#5bArEn
straiten#v. 使…困苦，使狭窄#5streitn
verboten#adj. （以命令）禁止的#feE5boutn
dishearten#v. 使沮丧，使失去勇气#dis5hB:tn
hasten#v. 催促，促进#5heisn
chasten#v. (通过惩罚而使坏习惯等)改正、磨练 #5tFeisn
glisten#v. 闪烁，闪耀.#5glisn
hard-bitten#adj. 不屈的，顽强的#
kitten#n. 小猫#5kitn
mitten#n. （四指套在一起姆指分开的）手套 #5mitn
leaven#n. 发酵剂，影响力 v. 发酵#5levn
haven#n. 安息所，避难所#5heivn
craven#adj. 懦弱的，畏缩的#5kreivEn
even#adj. 平坦的v. 使平，使相等#5i:vEn
sloven#n. 不修边幅的人#5slQvn
vixen#n. 雌狐，泼妇#5viksn
brazen#adj. 无耻的，厚脸皮的#5breizn
denizen#n. 居民，外籍居民#5denizn
horizen#n. 地平线，（思想之）眼界#
cozen#v. 欺骗，瞒，骗取#5kQzn
arraign#v. 指责，传讯，弹劾#E5rein
deign#v. 屈尊，惠允（做某事）#dein
feign#v. 假装，伪装#fein
reign#n. 统治时期，王朝，领域#rein
sovereign#n. 最高统治者，元者#5sCvrin
malign#v. 诽谤，中伤adj. 邪恶的#mE5lBin
benign#adj. 慈祥的#bi5nBin
ensign#n. 舰旗#5ensBin
consign#v. 托运，托人看管#kEn5sBin
repugn#v. 反对，反抗#ri5pju:n
impugn#v. 指责，对…表示怀疑#im5pju:n
ordain#v. 任命，命令#C:5dein
foreordain#v. 预先注定#5fC:rR:5dein
disdain#v. 轻视、鄙视#dis5dein
porcelain#n. 瓷，瓷器#5pC:slin
legerdemain#n. 手法，戏法#ledVEdi5mein
domain#n. 领土，领域#dE5mein
refrain#v. 抑制，避免 n. 歌曲的反复句，叠句 #ri5frein
sprain#n./v. 扭伤#sprein
terrain#n. 地势，地形#5terein
restrain#v. 克制，抑制#ris5trein
detain#v. 拘留，使延迟#di5tein
ascertain#v. 查明，确定#AsE5tein
pertain#v. 属于，关于#pE:5tein
stain#v. 玷污，染色#stein
abstain#v. 自动戒绝，抑制#Eb5stein
sustain#v. 承受（困难），支撑（重量） #sEs5tein
litterbin#n. 垃圾桶#
din#n. 喧闹声，嘈杂声#din
skein#n. 一束（线或纱）#skein
villein#n. 农奴#5vilin
rein#n. 缰绳v. 控制#rein
noggin#n. 一小杯，少量的饮料#5nCgin
manikin#n. 侏儒，时装模特儿#5mAnikin
bumpkin#n. 粗人，乡巴佬#5bQmpkin
hobgoblin#n. 妖魔，恶鬼，怪物#5hCbgRblin
maudlin#adj. 感情脆弱的，爱哭的#5mC:dlin
tarpaulin#n. 防水布，油布#tB:5pC:lin
insulin#n. 胰岛素#5insjulin
vermin#n. 害虫，寄生虫#5vE:min
rejoin#v. 回答，答辩#5ri:5dVCin
enjoin#v. 命令，吩咐#in5dVCin
purloin#v. 偷窃#pE:5lCin
terrapin#n. 泥龟，水龟#5terEpin
underpin#v. 加固，支撑#QndE5pin
saccharin#n. 糖精#5sAkErin
chagrin#n./v. 失望，懊恼#5FAgrin7 FE5grin
tocsin#n. 警钟（的声音），警报#5tCksin
raisin#n. 葡萄干#5reizn
pepsin#n. 胃蛋白酶#5pepsin
cretin#n. 白痴#5kretin
mannequin#n. 时装模特儿，假人#5mAnikin
covin#v. 共谋#
toxin#n. 毒素，毒质#5tCksin
auxin#n. （植物）生长素#5C:ksin
condemn#v. 极力谴责，判刑（死刑等）#kEn5dem
limn#v. 描述，绘画#lim
hymn#n. 赞美诗#him
con#v. 哄骗，诈骗#kCn
bacon#n. 熏猪肉，培根肉#5beikEn
beacon#n. 信号灯，闪光灯#5bi:kEn
icon#n. 圣像，偶像#5BikCn
lexicon#n. 词典#5leksikEn
falcon#n. 猎鹰#5fC:lkEn7 5fR:kEn
soupcon#n. 少量，一点点#5su:psC:N
don#v. 穿衣，戴帽#dCn
abandon#n./v. 放弃，放纵#E5bAndEn
mastodon#n. 乳齿象，庞然大物#5mAstEdoun
cordon#n. 警戒线，哨兵线#5kC:dn
aeon,eon#n. 千万年，永久#
gudgeon#n. 诱饵，易受骗的人#5gQdVEn
curmudgeon#n. 脾气暴躁之人#kE:5mQdVEn
burgeon#v. 迅速成长，发展#5bE:dVEn
pantheon#n. 万神殿，众神#5pAnWiEn
chameleon#n. 变色龙，晰蜴#kE5mi:ljEn
galleon#n. 西班牙或地中海的大帆船 #5gAliEn
paragon#n. 模范，典型#5pArEgEn
hexagon#n. 六角形，六边形#5heksEgCn
jargon#n. 行话#5dVB:gEn
gorgon#n. 丑陋女人，蛇发女怪#5gC:gEn
talkthon#n. 冗长的讨论或演说#
python#n. 蟒蛇，巨蛇#5pBiWCn
scion#n. 嫩芽，子孙#5sBiEn
accordion#n. 手风琴#E5kC:diEn
contagion#n. 传染（病）#kEn5teidVEn
legion#n. 兵团，一大群#5li:dVEn
cushion#n. 坐垫v. 减轻，缓和#5kuFEn
bullion#n. 金条，银条#5buljEn
minion#n. 奴才，低三下四之人#5minjEn
pinion#v. 绑住，束缚#5pinjEn
scorpion#n. 蝎子#5skC:piEn
carrion#n. 腐肉#5kAriEn
abrasion#n. 表面磨损#E5breiVEn
cohesion#n. 内聚力#kEu5hiVEn
lesion#n. 伤口，损害#5li:VEn
incision#n. 切口，切割#in5siVEn
concision#n. 简明，简洁#kEn5siVEn
excision#n. 切除，割除#ek5siVEn
collision#n. 碰撞，冲突#kE5liV(E)n
misprision#n. 轻视，蔑视#mis5priVEn
prevision#n. 先见，预感#pri:5viVEn
provision#n. (粮食等)供应，（法律等）条款 #prE5viVEn
compulsion#n. 压力，难以抗拒的冲动#kEm5pQlFEn
propulsion#n. 推进力#prE5pQlFEn
expulsion#n. 驱逐，开除#iks5pQlFEn
revulsion#n. 收回，反感#ri5vQlFEn
convulsion#n. 骚动，痉挛#kEn5vQlFEn
mansion#n. 公馆，大厦#5mAnFEn
expansion#n. 扩张，膨胀#iks5pAnFEn
condescension#n. 自以为高人一等，贬低（别人） #kCndi5senFEn
apprehension#n. 焦虑，担忧#Apri5henFEn
pension#n. 养老金，退休金#5penFEn
pretension#n. 自命不凡#pri5tenFEn
distension#n. 膨胀#
implosion#n. 向内破裂，内爆#im5plouVn
erosion#n. 腐蚀，侵蚀#i5rEuVEn
immersion#n. 沉入，浸入#i5mE:FEn
coersion#n. 强制，高压统治#
aspersion#n. 诽谤，中伤#Es5pE:VEn
aversion#n. 嫌恶，憎恨#E5vE:FEn
reversion#n. 返回（原状，旧习惯），逆转 #ri5vE:FEn
conversion#n. 转变，皈依#kEn5vE:FEn
